tweet_id,timestamp,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,breed,confidence,stage
817777686764523521,2017-06-23 01:10:23,14.0,10,Emmy,41251,6681,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,french_bulldog,0.839097,
817777686764523521,2017-06-22 03:54:17,13.0,10,Aja,78275,18701,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,chesapeake_bay_retriever,0.8379559999999999,
817777686764523521,2017-06-21 15:58:08,12.0,10,Penny,22309,3733,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,
817777686764523521,2017-06-21 00:06:44,13.0,10,Dante,26890,5081,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,saluki,0.5099670000000001,
817777686764523521,2017-06-20 16:29:50,12.0,10,Nelly,26629,5475,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,pembroke,0.93112,
817777686764523521,2017-06-19 16:24:33,12.0,10,Ginger,20324,3273,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,pupper
817777686764523521,2017-06-18 16:57:37,13.0,10,Benedict,18429,2356,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,
817777686764523521,2017-06-17 16:52:05,13.0,10,Venti,27429,4599,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,bernese_mountain_dog,0.534327,
817777686764523521,2017-06-16 16:11:53,13.0,10,Goose,24763,4217,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,labrador_retriever,0.799551,
817777686764523521,2017-06-15 00:13:52,13.0,10,Nugget,21553,4840,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,siberian_husky,0.245048,
817777686764523521,2017-06-14 16:04:48,12.0,10,,25028,4640,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,west_highland_white_terrier,0.7143189999999999,
817777686764523521,2017-06-13 17:29:20,12.0,10,Cash,27348,4559,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,labrador_retriever,0.836052,
817777686764523521,2017-06-12 16:06:11,13.0,10,Jed,25616,4035,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,pupper
817777686764523521,2017-06-12 00:15:36,12.0,10,,22293,3896,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,
817777686764523521,2017-06-11 21:18:31,13.0,10,Sebastian,34007,10240,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,cardigan,0.806674,puppo
817777686764523521,2017-06-10 16:39:04,13.0,10,,23815,3882,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,newfoundland,0.678537,
817777686764523521,2017-06-09 16:22:42,12.0,10,Sierra,7122,1564,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,pupper
817777686764523521,2017-06-09 00:02:31,12.0,10,,26926,5339,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,labrador_retriever,0.476913,doggo
817777686764523521,2017-06-08 14:20:41,13.0,10,,14492,3641,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,
817777686764523521,2017-06-08 01:06:27,13.0,10,Monkey,20490,3643,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,
817777686764523521,2017-06-07 16:14:40,12.0,10,,40074,8915,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,pembroke,0.931861,
817777686764523521,2017-06-07 01:19:32,13.0,10,Harry,33717,6247,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2,labrador_retriever,0.972019,
817777686764523521,2017-06-06 16:07:15,12.0,10,Kody,33928,8031,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,pug,0.06673630000000001,
817777686764523521,2017-06-06 00:01:46,13.0,10,Lassie,37422,11035,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,shetland_sheepdog,0.969171,
817777686764523521,2017-06-05 16:15:56,12.0,10,Rover,19995,3441,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,labrador_retriever,0.921393,pupper
817777686764523521,2017-06-04 23:56:03,12.0,10,Napolean,19943,3421,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781,doggo
817777686764523521,2017-06-03 15:55:36,13.0,10,Boomer,22394,3782,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.3980530000000001,
817777686764523521,2017-06-03 00:48:22,11.0,10,,33228,6156,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,Unidentifiable,0.0,
817777686764523521,2017-06-02 15:00:16,13.0,10,Cody,12273,2625,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,pembroke,0.945495,
817777686764523521,2017-06-01 20:18:38,13.0,10,Zoey,81819,26033,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,
817777686764523521,2017-06-01 16:00:09,13.0,10,Rumble,21598,4126,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,greater_swiss_mountain_dog,0.6227520000000001,
817777686764523521,2017-05-31 23:43:25,14.0,10,Clifford,36286,8299,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1,Unidentifiable,0.0,
817777686764523521,2017-05-31 04:27:59,13.0,10,Dewey,41984,9973,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,pembroke,0.980148,
817777686764523521,2017-05-30 23:51:58,13.0,10,Stanley,27963,6315,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,pembroke,0.993449,
